Year,Month,Day,Hour,MOL
2018,2,13,10,-6358.1
2018,2,13,11,-2759.5
2018,2,13,12,-3872.6
2018,2,13,13,-3642.4
2018,2,13,14,-1563.9
2018,2,13,15,5024.7
2018,2,13,16,474.0
2018,2,13,17,128.7
2018,2,13,18,128.8
2018,2,13,19,472.2
2018,2,13,20,624.4
2018,2,13,21,410.3
2018,2,13,22,223.1
2018,2,13,23,222.5
2018,2,14,0,147.3
2018,2,14,1,67.9
2018,2,14,2,16.9
2018,2,14,3,7.3
2018,2,14,4,269.9
2018,2,14,5,268.9
2018,2,14,6,331.9
2018,2,14,7,405.2
2018,2,14,8,6288.0
2018,2,14,9,-4983.5
2018,2,14,10,-8888.0
2018,2,14,11,-4752.3
2018,2,14,12,-6767.9
2018,2,14,13,-6258.7
2018,2,14,14,-8888.0
2018,2,14,15,-8888.0
2018,2,14,16,3961.0
2018,2,14,17,3266.7
2018,2,14,18,3264.3
2018,2,14,19,3262.7
2018,2,14,20,2654.3
2018,2,14,21,2654.3
2018,2,14,22,1797.4
2018,2,14,23,808.8
2018,2,15,0,549.4
2018,2,15,1,448.2
2018,2,15,2,107.9
2018,2,15,3,226.4
2018,2,15,4,763.9
2018,2,15,5,578.9
2018,2,15,6,903.9
2018,2,15,7,2138.3
2018,2,15,8,8888.0
2018,2,15,9,-4631.9
2018,2,15,10,-1453.1
2018,2,15,11,-1261.5
2018,2,15,12,-2527.4
2018,2,15,13,-1702.5
2018,2,15,14,-3425.3
2018,2,15,15,-8888.0
2018,2,15,16,2693.3
2018,2,15,17,
2018,2,15,18,
2018,2,15,19,
2018,2,15,20,
2018,2,15,21,
2018,2,15,22,
2018,2,15,23,
2018,2,16,0,
2018,2,16,1,
2018,2,16,2,
2018,2,16,3,
2018,2,16,4,
2018,2,16,5,
2018,2,16,6,
2018,2,16,7,
2018,2,16,8,752.2
2018,2,16,9,
2018,2,16,10,
2018,2,16,11,
2018,2,16,12,
2018,2,16,13,
2018,2,16,14,
2018,2,16,15,
2018,2,16,16,126.8
2018,2,16,17,334.2
2018,2,16,18,476.1
2018,2,16,19,413.4
2018,2,16,20,572.0
2018,2,16,21,411.8
2018,2,16,22,162.3
2018,2,16,23,16.0
2018,2,17,0,8.0
2018,2,17,1,16.0
2018,2,17,2,29.8
2018,2,17,3,12.1
2018,2,17,4,13.7
2018,2,17,5,8.0
2018,2,17,6,53.8
2018,2,17,7,5.7
2018,2,17,8,
2018,2,17,9,
2018,2,17,10,
2018,2,17,11,
2018,2,17,12,
2018,2,17,13,-266.0
2018,2,17,14,-517.1
2018,2,17,15,-1189.7
2018,2,17,16,619.1
2018,2,17,17,131.3
2018,2,17,18,342.8
2018,2,17,19,477.2
2018,2,17,20,225.7
2018,2,17,21,149.7
2018,2,17,22,129.4
2018,2,17,23,126.8
2018,2,18,0,
2018,2,18,1,
2018,2,18,2,
2018,2,18,3,
2018,2,18,4,222.8
2018,2,18,5,128.6
2018,2,18,6,77.9
2018,2,18,7,134.2
2018,2,18,8,4890.8
2018,2,18,9,-415.4
2018,2,18,10,-583.4
2018,2,18,11,-166.5
2018,2,18,12,-224.0
2018,2,18,13,-514.1
2018,2,18,14,-708.7
2018,2,18,15,-8888.0
2018,2,18,16,759.1
2018,2,18,17,764.8
2018,2,18,18,413.0
2018,2,18,19,477.8
2018,2,18,20,226.7
2018,2,18,21,130.4
2018,2,18,22,55.7
2018,2,18,23,55.6
2018,2,19,0,164.5
2018,2,19,1,32.4
2018,2,19,2,130.1
2018,2,19,3,107.1
2018,2,19,4,32.4
2018,2,19,5,278.3
2018,2,19,6,130.4
2018,2,19,7,426.4
2018,2,19,8,-8888.0
2018,2,19,9,-2202.5
2018,2,19,10,-239.0
2018,2,19,11,-258.2
2018,2,19,12,-300.1
2018,2,19,13,-498.3
2018,2,19,14,-1745.5
2018,2,19,15,-6065.6
2018,2,19,16,802.0
2018,2,19,17,422.1
2018,2,19,18,418.2
2018,2,19,19,417.9
2018,2,19,20,640.6
2018,2,19,21,483.0
2018,2,19,22,194.8
2018,2,19,23,345.3
2018,2,20,0,295.9
2018,2,20,1,419.3
2018,2,20,2,419.2
2018,2,20,3,419.2
2018,2,20,4,581.6
2018,2,20,5,228.1
2018,2,20,6,193.7
2018,2,20,7,1250.1
2018,2,20,8,-8888.0
2018,2,20,9,-2598.7
2018,2,20,10,-3427.7
2018,2,20,11,-1723.0
2018,2,20,12,-1657.6
2018,2,20,13,-992.7
2018,2,20,14,-443.7
2018,2,20,15,-7642.5
2018,2,20,16,2551.5
2018,2,20,17,2172.5
2018,2,20,18,1709.1
2018,2,20,19,1313.8
2018,2,20,20,922.4
2018,2,20,21,476.1
2018,2,20,22,698.4
2018,2,20,23,696.6
2018,2,21,0,755.9
2018,2,21,1,412.2
2018,2,21,2,232.1
2018,2,21,3,410.1
2018,2,21,4,223.0
2018,2,21,5,147.9
2018,2,21,6,17.0
2018,2,21,7,17.7
2018,2,21,8,-1083.9
2018,2,21,9,-184.1
2018,2,21,10,-564.0
2018,2,21,11,-194.1
2018,2,21,12,-187.5
2018,2,21,13,-90.0
2018,2,21,14,-274.2
2018,2,21,15,-2360.7
2018,2,21,16,502.6
2018,2,21,17,225.2
2018,2,21,18,129.3
2018,2,21,19,129.3
2018,2,21,20,31.8
2018,2,21,21,628.3
2018,2,21,22,627.6
2018,2,21,23,338.8
2018,2,22,0,128.4
2018,2,22,1,337.7
2018,2,22,2,289.9
2018,2,22,3,798.2
2018,2,22,4,181.7
2018,2,22,5,134.9
2018,2,22,6,187.5
2018,2,22,7,428.5
2018,2,22,8,3375.8
2018,2,22,9,-4503.3
2018,2,22,10,-2847.1
2018,2,22,11,-2927.8
2018,2,22,12,-623.5
2018,2,22,13,-634.9
2018,2,22,14,
2018,2,22,15,
2018,2,22,16,
2018,2,22,17,
2018,2,22,18,
2018,2,22,19,
2018,2,22,20,
2018,2,22,21,111.8
2018,2,22,22,124.7
2018,2,22,23,146.0
2018,2,23,0,146.1
2018,2,23,1,
2018,2,23,2,
2018,2,23,3,
2018,2,23,4,
2018,2,23,5,
2018,2,23,6,125.6
2018,2,23,7,288.2
2018,2,23,8,907.1
2018,2,23,9,-3320.7
2018,2,23,10,-3255.7
2018,2,23,11,-2664.1
2018,2,23,12,-6105.3
2018,2,23,13,-3126.6
2018,2,23,14,-6674.6
2018,2,23,15,-8888.0
2018,2,23,16,1087.7
2018,2,23,17,1309.4
2018,2,23,18,1179.7
2018,2,23,19,655.4
2018,2,23,20,467.3
2018,2,23,21,1177.9
2018,2,23,22,980.1
2018,2,23,23,979.8
2018,2,24,0,
2018,2,24,1,
2018,2,24,2,
2018,2,24,3,
2018,2,24,4,
2018,2,24,5,
2018,2,24,6,
2018,2,24,7,
2018,2,24,8,-1656.4
2018,2,24,9,-2028.4
2018,2,24,10,-980.4
2018,2,24,11,
2018,2,24,12,
2018,2,24,13,
2018,2,24,14,
2018,2,24,15,
2018,2,24,16,3084.3
2018,2,24,17,921.1
2018,2,24,18,921.6
2018,2,24,19,658.1
2018,2,24,20,1314.6
2018,2,24,21,922.8
2018,2,24,22,446.0
2018,2,24,23,1713.1
2018,2,25,0,923.5
2018,2,25,1,446.3
2018,2,25,2,285.2
2018,2,25,3,446.6
2018,2,25,4,146.0
2018,2,25,5,179.2
2018,2,25,6,
2018,2,25,7,
2018,2,25,8,
2018,2,25,9,
2018,2,25,10,
2018,2,25,11,
2018,2,25,12,
2018,2,25,13,
2018,2,25,14,
2018,2,25,15,
2018,2,25,16,
2018,2,25,17,
2018,2,25,18,
2018,2,25,19,
2018,2,25,20,927.9
2018,2,25,21,615.2
2018,2,25,22,400.4
2018,2,25,23,323.7
2018,2,26,0,615.0
2018,2,26,1,616.9
2018,2,26,2,684.6
2018,2,26,3,2191.6
2018,2,26,4,1473.5
2018,2,26,5,943.5
2018,2,26,6,974.5
2018,2,26,7,1280.4
2018,2,26,8,6413.6
2018,2,26,9,-2015.5
2018,2,26,10,-1579.4
2018,2,26,11,-974.7
2018,2,26,12,-1082.5
2018,2,26,13,-1745.2
2018,2,26,14,-837.3
2018,2,26,15,-1139.6
2018,2,26,16,2643.2
2018,2,26,17,784.2
2018,2,26,18,680.1
2018,2,26,19,448.4
2018,2,26,20,279.5
2018,2,26,21,662.5
2018,2,26,22,662.3
2018,2,26,23,280.8
2018,2,27,0,460.0
2018,2,27,1,400.1
2018,2,27,2,131.3
2018,2,27,3,115.7
2018,2,27,4,17.2
2018,2,27,5,54.3
2018,2,27,6,51.1
2018,2,27,7,152.3
2018,2,27,8,-1517.5
2018,2,27,9,-959.2
2018,2,27,10,-662.0
2018,2,27,11,-594.2
2018,2,27,12,-584.1
2018,2,27,13,-596.6
2018,2,27,14,-1059.5
2018,2,27,15,-6.5
2018,2,27,16,181.6
2018,2,27,17,16.8
2018,2,27,18,
2018,2,27,19,
2018,2,27,20,
2018,2,27,21,
2018,2,27,22,73.9
2018,2,27,23,18.5
2018,2,28,0,14.5
2018,2,28,1,16.8
2018,2,28,2,393.0
2018,2,28,3,215.2
2018,2,28,4,182.5
2018,2,28,5,22.7
2018,2,28,6,265.0
2018,2,28,7,102.5
2018,2,28,8,
2018,2,28,9,
2018,2,28,10,
2018,2,28,11,-778.2
2018,2,28,12,-410.3
2018,2,28,13,-1079.7
2018,2,28,14,-1993.8
2018,2,28,15,-3900.6
2018,2,28,16,-8888.0
2018,2,28,17,1692.9
2018,2,28,18,2688.4
2018,2,28,19,1299.6
2018,2,28,20,1690.5
2018,2,28,21,910.1
2018,2,28,22,909.6
2018,2,28,23,2145.3
2018,3,1,0,2676.1
2018,3,1,1,1293.3
2018,3,1,2,1725.1
2018,3,1,3,1290.2
2018,3,1,4,3275.7
2018,3,1,5,4918.6
2018,3,1,6,2663.3
2018,3,1,7,1927.8
2018,3,1,8,-8888.0
2018,3,1,9,-5131.9
2018,3,1,10,-2130.3
2018,3,1,11,-4257.2
2018,3,1,12,-8888.0
2018,3,1,13,-8888.0
2018,3,1,14,-8888.0
2018,3,1,15,-8888.0
2018,3,1,16,8888.0
2018,3,1,17,3246.0
2018,3,1,18,3245.0
2018,3,1,19,4876.3
2018,3,1,20,5766.8
2018,3,1,21,2639.6
2018,3,1,22,4872.8
2018,3,1,23,5761.0
2018,3,2,0,3239.0
2018,3,2,1,3924.3
2018,3,2,2,3921.9
2018,3,2,3,6737.7
2018,3,2,4,4858.9
2018,3,2,5,3918.7
2018,3,2,6,3233.3
2018,3,2,7,4859.4
2018,3,2,8,8888.0
2018,3,2,9,-8888.0
2018,3,2,10,-8888.0
2018,3,2,11,-8888.0
2018,3,2,12,-8888.0
2018,3,2,13,-5616.2
2018,3,2,14,-1727.2
2018,3,2,15,-1174.2
2018,3,2,16,-8888.0
2018,3,2,17,892.1
2018,3,2,18,679.5
2018,3,2,19,738.9
2018,3,2,20,1472.4
2018,3,2,21,786.6
2018,3,2,22,1172.1
2018,3,2,23,742.4
2018,3,3,0,946.4
2018,3,3,1,947.1
2018,3,3,2,947.1
2018,3,3,3,744.1
2018,3,3,4,745.0
2018,3,3,5,949.3
2018,3,3,6,563.8
2018,3,3,7,689.3
2018,3,3,8,-8888.0
2018,3,3,9,-3096.9
2018,3,3,10,-3417.3
2018,3,3,11,-3821.9
2018,3,3,12,-1610.7
2018,3,3,13,-1281.9
2018,3,3,14,-5842.6
2018,3,3,15,-3043.4
2018,3,3,16,8888.0
2018,3,3,17,1271.0
2018,3,3,18,1654.4
2018,3,3,19,1654.4
2018,3,3,20,989.5
2018,3,3,21,1186.4
2018,3,3,22,112.7
2018,3,3,23,222.8
2018,3,4,0,128.1
2018,3,4,1,223.2
2018,3,4,2,337.4
2018,3,4,3,128.4
2018,3,4,4,162.9
2018,3,4,5,128.6
2018,3,4,6,189.9
2018,3,4,7,415.0
2018,3,4,8,-8888.0
2018,3,4,9,-2715.5
2018,3,4,10,-1873.2
2018,3,4,11,-621.5
2018,3,4,12,-606.2
2018,3,4,13,-1706.7
2018,3,4,14,-1174.7
2018,3,4,15,-2074.2
2018,3,4,16,2393.7
2018,3,4,17,647.6
2018,3,4,18,547.5
2018,3,4,19,278.9
2018,3,4,20,203.4
2018,3,4,21,308.7
2018,3,4,22,340.2
2018,3,4,23,804.0
2018,3,5,0,804.0
2018,3,5,1,696.8
2018,3,5,2,427.9
2018,3,5,3,
2018,3,5,4,
2018,3,5,5,
2018,3,5,6,307.3
2018,3,5,7,990.3
2018,3,5,8,-8888.0
2018,3,5,9,-487.7
2018,3,5,10,-152.0
2018,3,5,11,-611.1
2018,3,5,12,-792.6
2018,3,5,13,-644.3
2018,3,5,14,-1540.9
2018,3,5,15,-2719.0
2018,3,5,16,4726.8
2018,3,5,17,1828.3
2018,3,5,18,808.8
2018,3,5,19,1005.6
2018,3,5,20,1006.7
2018,3,5,21,1262.7
2018,3,5,22,810.7
2018,3,5,23,809.8
2018,3,6,0,478.1
2018,3,6,1,632.9
2018,3,6,2,805.8
2018,3,6,3,630.9
2018,3,6,4,758.8
2018,3,6,5,804.3
2018,3,6,6,803.7
2018,3,6,7,686.5
2018,3,6,8,-8888.0
2018,3,6,9,-1715.7
2018,3,6,10,-483.5
2018,3,6,11,-305.2
2018,3,6,12,-418.3
2018,3,6,13,-103.4
2018,3,6,14,-369.4
2018,3,6,15,-375.0
2018,3,6,16,-1528.2
2018,3,6,17,233.2
2018,3,6,18,478.9
2018,3,6,19,279.1
2018,3,6,20,130.3
2018,3,6,21,31.8
2018,3,6,22,7.4
2018,3,6,23,8.0
2018,3,7,0,16.1
2018,3,7,1,16.1
2018,3,7,2,8.0
2018,3,7,3,6.9
2018,3,7,4,31.6
2018,3,7,5,224.7
2018,3,7,6,224.7
2018,3,7,7,320.8
2018,3,7,8,-592.1
2018,3,7,9,-156.7
2018,3,7,10,-346.5
2018,3,7,11,-1539.0
2018,3,7,12,-419.5
2018,3,7,13,-475.2
2018,3,7,14,-1652.1
2018,3,7,15,-4768.5
2018,3,7,16,-8888.0
2018,3,7,17,
2018,3,7,18,
2018,3,7,19,
2018,3,7,20,
2018,3,7,21,289.2
2018,3,7,22,407.9
2018,3,7,23,474.0
2018,3,8,0,1277.8
2018,3,8,1,276.6
2018,3,8,2,637.4
2018,3,8,3,442.9
2018,3,8,4,1655.3
2018,3,8,5,1271.5
2018,3,8,6,2108.1
2018,3,8,7,2598.2
2018,3,8,8,-8888.0
2018,3,8,9,-8888.0
2018,3,8,10,-8888.0
2018,3,8,11,-8888.0
2018,3,8,12,-5313.8
2018,3,8,13,-7942.6
2018,3,8,14,-5127.4
2018,3,8,15,-3363.6
2018,3,8,16,-8888.0
2018,3,8,17,898.9
2018,3,8,18,636.3
2018,3,8,19,900.2
2018,3,8,20,808.5
2018,3,8,21,643.2
2018,3,8,22,643.4
2018,3,8,23,696.0
2018,3,9,0,435.1
2018,3,9,1,105.4
2018,3,9,2,12.1
2018,3,9,3,11.3
2018,3,9,4,14.7
2018,3,9,5,16.0
2018,3,9,6,54.5
2018,3,9,7,110.4
2018,3,9,8,-1204.7
2018,3,9,9,-613.4
2018,3,9,10,-667.8
2018,3,9,11,-1080.7
2018,3,9,12,-567.0
2018,3,9,13,-615.2
2018,3,9,14,-535.9
2018,3,9,15,-2457.5
2018,3,9,16,-6810.2
2018,3,9,17,607.1
2018,3,9,18,578.9
2018,3,9,19,765.4
2018,3,9,20,580.5
2018,3,9,21,582.0
2018,3,9,22,583.4
2018,3,9,23,346.3
2018,3,10,0,282.5
2018,3,10,1,555.1
2018,3,10,2,483.7
2018,3,10,3,483.0
2018,3,10,4,1015.7
2018,3,10,5,347.0
2018,3,10,6,771.7
2018,3,10,7,2396.3
2018,3,10,8,-519.0
2018,3,10,9,-1631.0
2018,3,10,10,-296.6
2018,3,10,11,-2237.7
2018,3,10,12,-1590.7
2018,3,10,13,-1525.8
2018,3,10,14,-1724.7
2018,3,10,15,-6130.9
2018,3,10,16,-8888.0
2018,3,10,17,895.2
2018,3,10,18,81.1
2018,3,10,19,116.5
2018,3,10,20,312.3
2018,3,10,21,228.2
2018,3,10,22,131.2
2018,3,10,23,55.7
2018,3,11,0,226.2
2018,3,11,1,16.1
2018,3,11,2,16.1
2018,3,11,3,14.8
2018,3,11,4,14.8
2018,3,11,5,32.4
2018,3,11,6,130.4
2018,3,11,7,21.0
2018,3,11,8,-117.9
2018,3,11,9,-583.8
2018,3,11,10,-1158.1
2018,3,11,11,-1028.6
2018,3,11,12,-1607.0
2018,3,11,13,-1092.7
2018,3,11,14,-1355.6
2018,3,11,15,-1493.9
2018,3,11,16,-3036.3
2018,3,11,17,378.3
2018,3,11,18,295.9
2018,3,11,19,481.9
2018,3,11,20,194.0
2018,3,11,21,344.6
2018,3,11,22,295.5
2018,3,11,23,193.4
2018,3,12,0,344.3
2018,3,12,1,228.1
2018,3,12,2,344.3
2018,3,12,3,193.4
2018,3,12,4,480.2
2018,3,12,5,344.1
2018,3,12,6,295.2
2018,3,12,7,1180.7
2018,3,12,8,-245.5
2018,3,12,9,-237.8
2018,3,12,10,-106.4
2018,3,12,11,-161.9
2018,3,12,12,-390.6
2018,3,12,13,-806.5
2018,3,12,14,-536.5
2018,3,12,15,-2965.3
2018,3,12,16,-6225.1
2018,3,12,17,859.6
2018,3,12,18,811.3
2018,3,12,19,1204.2
2018,3,12,20,809.2
2018,3,12,21,807.3
2018,3,12,22,477.0
2018,3,12,23,1281.3
2018,3,13,0,805.8
2018,3,13,1,630.2
2018,3,13,2,475.0
2018,3,13,3,106.9
2018,3,13,4,332.4
2018,3,13,5,225.5
2018,3,13,6,53.2
2018,3,13,7,8888.0
2018,3,13,8,-810.9
2018,3,13,9,-237.6
2018,3,13,10,-623.0
2018,3,13,11,-96.2
2018,3,13,12,-540.5
2018,3,13,13,-271.5
2018,3,13,14,-208.2
2018,3,13,15,-312.9
2018,3,13,16,-454.5
2018,3,13,17,
2018,3,13,18,
2018,3,13,19,
2018,3,13,20,
2018,3,13,21,128.1
2018,3,13,22,215.6
2018,3,13,23,136.3
2018,3,14,0,126.5
2018,3,14,1,56.8
2018,3,14,2,112.2
2018,3,14,3,77.4
2018,3,14,4,410.4
2018,3,14,5,182.5
2018,3,14,6,290.5
2018,3,14,7,-8888.0
2018,3,14,8,-6348.7
2018,3,14,9,-3349.2
2018,3,14,10,-2254.3
2018,3,14,11,-2801.1
2018,3,14,12,-1936.6
2018,3,14,13,-2534.4
2018,3,14,14,-4368.9
2018,3,14,15,-6808.5
2018,3,14,16,-8888.0
2018,3,14,17,4882.8
2018,3,14,18,3247.0
2018,3,14,19,7854.6
2018,3,14,20,2637.1
2018,3,14,21,3236.3
2018,3,14,22,3232.3
2018,3,14,23,2627.6
2018,3,15,0,3909.4
2018,3,15,1,3905.4
2018,3,15,2,3900.9
2018,3,15,3,1647.8
2018,3,15,4,887.1
2018,3,15,5,550.7
2018,3,15,6,820.1
2018,3,15,7,-8888.0
2018,3,15,8,-979.4
2018,3,15,9,-775.8
2018,3,15,10,-412.7
2018,3,15,11,-524.7
2018,3,15,12,-710.6
2018,3,15,13,-387.4
2018,3,15,14,-2785.8
2018,3,15,15,-942.1
2018,3,15,16,-2261.6
2018,3,15,17,243.6
2018,3,15,18,338.1
2018,3,15,19,416.6
2018,3,15,20,582.7
2018,3,15,21,978.2
2018,3,15,22,1270.7
2018,3,15,23,814.9
2018,3,16,0,706.4
2018,3,16,1,1272.7
2018,3,16,2,1273.7
2018,3,16,3,2109.2
2018,3,16,4,550.2
2018,3,16,5,236.0
2018,3,16,6,487.9
2018,3,16,7,-3943.1
2018,3,16,8,-915.3
2018,3,16,9,-752.1
2018,3,16,10,-420.1
2018,3,16,11,-725.5
2018,3,16,12,-152.9
2018,3,16,13,-74.3
2018,3,16,14,-40.7
2018,3,16,15,-42.0
2018,3,16,16,-44.1
2018,3,16,17,87.4
2018,3,16,18,130.6
2018,3,16,19,12.6
2018,3,16,20,17.5
2018,3,16,21,64.3
2018,3,16,22,335.4
2018,3,16,23,1004.8
2018,3,17,0,1004.8
2018,3,17,1,1678.4
2018,3,17,2,1678.3
2018,3,17,3,2136.1
2018,3,17,4,2136.9
2018,3,17,5,1680.2
2018,3,17,6,2138.7
2018,3,17,7,-8888.0
2018,3,17,8,-7320.1
2018,3,17,9,-2080.2
2018,3,17,10,-7054.0
2018,3,17,11,-1747.5
2018,3,17,12,-2664.3
2018,3,17,13,-4259.9
2018,3,17,14,-6916.2
2018,3,17,15,-8888.0
2018,3,17,16,-6828.5
2018,3,17,17,1911.2
2018,3,17,18,1679.8
2018,3,17,19,1680.0
2018,3,17,20,1679.8
2018,3,17,21,
2018,3,17,22,904.7
2018,3,17,23,1289.7
2018,3,18,0,1466.3
2018,3,18,1,939.5
2018,3,18,2,680.1
2018,3,18,3,644.9
2018,3,18,4,1289.4
2018,3,18,5,2668.2
2018,3,18,6,4930.0
2018,3,18,7,7191.8
2018,3,18,8,-8888.0
2018,3,18,9,-8888.0
2018,3,18,10,-5598.9
2018,3,18,11,-3838.9
2018,3,18,12,-5869.5
2018,3,18,13,-4161.1
2018,3,18,14,-5395.9
2018,3,18,15,-8888.0
2018,3,18,16,-6166.5
2018,3,18,17,1883.5
2018,3,18,18,909.8
2018,3,18,19,649.4
2018,3,18,20,973.4
2018,3,18,21,284.0
2018,3,18,22,332.8
2018,3,18,23,616.9
2018,3,19,0,465.3
2018,3,19,1,742.7
2018,3,19,2,946.4
2018,3,19,3,1171.7
2018,3,19,4,1751.4
2018,3,19,5,1750.7
2018,3,19,6,1203.1
2018,3,19,7,5159.5
2018,3,19,8,-8311.1
2018,3,19,9,-5748.7
2018,3,19,10,-6830.7
2018,3,19,11,-2147.5
2018,3,19,12,-4658.4
2018,3,19,13,-1819.8
2018,3,19,14,-2493.3
2018,3,19,15,
2018,3,19,16,
2018,3,19,17,
2018,3,19,18,
2018,3,19,19,656.1
2018,3,19,20,920.1
2018,3,19,21,1312.1
2018,3,19,22,657.5
2018,3,19,23,199.1
2018,3,20,0,126.7
2018,3,20,1,17.3
2018,3,20,2,127.3
2018,3,20,3,793.3
2018,3,20,4,468.4
2018,3,20,5,77.2
2018,3,20,6,511.4
2018,3,20,7,-4917.8
2018,3,20,8,-2330.1
2018,3,20,9,-1917.2
2018,3,20,10,-1693.9
2018,3,20,11,-2871.3
2018,3,20,12,-945.4
2018,3,20,13,-1410.8
2018,3,20,14,-1718.7
2018,3,20,15,-689.5
2018,3,20,16,-1152.7
2018,3,20,17,514.8
2018,3,20,18,18.2
2018,3,20,19,225.3
2018,3,20,20,17.8
2018,3,20,21,18.2
2018,3,20,22,11.6
2018,3,20,23,30.2
2018,3,21,0,11.6
2018,3,21,1,113.9
2018,3,21,2,16.9
2018,3,21,3,17.3
2018,3,21,4,11.7
2018,3,21,5,56.0
2018,3,21,6,
2018,3,21,7,
2018,3,21,8,
2018,3,21,9,
2018,3,21,10,-288.6
2018,3,21,11,-895.8
2018,3,21,12,-638.1
2018,3,21,13,-381.5
2018,3,21,14,
2018,3,21,15,
2018,3,21,16,
2018,3,21,17,858.3
2018,3,21,18,634.3
2018,3,21,19,235.7
2018,3,21,20,278.7
2018,3,21,21,660.6
2018,3,21,22,925.0
2018,3,21,23,755.9
2018,3,22,0,473.1
2018,3,22,1,473.1
2018,3,22,2,224.5
2018,3,22,3,571.6
2018,3,22,4,276.2
2018,3,22,5,627.6
2018,3,22,6,645.2
2018,3,22,7,-2707.3
2018,3,22,8,-2030.6
2018,3,22,9,-492.5
2018,3,22,10,-763.9
2018,3,22,11,-6646.6
2018,3,22,12,-3428.8
2018,3,22,13,-2096.1
2018,3,22,14,-1279.8
2018,3,22,15,-2327.3
2018,3,22,16,-7762.6
2018,3,22,17,2729.3
2018,3,22,18,1802.0
2018,3,22,19,1514.6
2018,3,22,20,1800.7
2018,3,22,21,971.7
2018,3,22,22,1203.3
2018,3,22,23,1514.0
2018,3,23,0,2676.4
2018,3,23,1,3284.3
2018,3,23,2,2669.3
2018,3,23,3,2665.8
2018,3,23,4,2663.0
2018,3,23,5,2130.8
2018,3,23,6,2129.2
2018,3,23,7,-5548.8
2018,3,23,8,-1026.4
2018,3,23,9,-2022.9
2018,3,23,10,-1609.0
2018,3,23,11,-2420.7
2018,3,23,12,-2394.3
2018,3,23,13,-707.4
2018,3,23,14,-608.7
2018,3,23,15,-1524.2
2018,3,23,16,-3186.6
2018,3,23,17,1927.5
2018,3,23,18,1211.3
2018,3,23,19,766.0
2018,3,23,20,479.2
2018,3,23,21,279.7
2018,3,23,22,130.8
2018,3,23,23,130.3
2018,3,24,0,226.4
2018,3,24,1,226.6
2018,3,24,2,226.8
2018,3,24,3,341.8
2018,3,24,4,415.5
2018,3,24,5,415.2
2018,3,24,6,311.7
2018,3,24,7,8888.0
2018,3,24,8,-400.7
2018,3,24,9,-230.3
2018,3,24,10,-180.6
2018,3,24,11,-161.9
2018,3,24,12,-3.9
2018,3,24,13,-33.4
2018,3,24,14,-48.8
2018,3,24,15,-131.6
2018,3,24,16,-1171.5
2018,3,24,17,133.5
2018,3,24,18,166.3
2018,3,24,19,33.6
2018,3,24,20,33.4
2018,3,24,21,20.8
2018,3,24,22,130.8
2018,3,24,23,130.8
2018,3,25,0,56.2
2018,3,25,1,130.8
2018,3,25,2,130.7
2018,3,25,3,130.6
2018,3,25,4,32.9
2018,3,25,5,342.8
2018,3,25,6,321.0
2018,3,25,7,-8888.0
2018,3,25,8,-460.0
2018,3,25,9,-142.1
2018,3,25,10,-156.8
2018,3,25,11,-131.0
2018,3,25,12,-129.7
2018,3,25,13,-177.5
2018,3,25,14,-104.2
2018,3,25,15,-140.7
2018,3,25,16,-566.8
2018,3,25,17,160.1
2018,3,25,18,14.9
2018,3,25,19,16.2
2018,3,25,20,20.8
2018,3,25,21,108.0
2018,3,25,22,129.8
2018,3,25,23,129.6
2018,3,26,0,55.5
2018,3,26,1,55.8
2018,3,26,2,55.5
2018,3,26,3,55.6
2018,3,26,4,164.2
2018,3,26,5,20.7
2018,3,26,6,218.4
2018,3,26,7,-251.7
2018,3,26,8,-41.5
2018,3,26,9,-13.5
2018,3,26,10,-131.2
2018,3,26,11,-81.4
2018,3,26,12,-141.0
2018,3,26,13,-1447.9
2018,3,26,14,-1274.3
2018,3,26,15,-385.3
2018,3,26,16,-411.4
2018,3,26,17,852.1
2018,3,26,18,416.6
2018,3,26,19,294.6
2018,3,26,20,413.6
2018,3,26,21,342.9
2018,3,26,22,278.9
2018,3,26,23,226.7
2018,3,27,0,972.1
2018,3,27,1,1201.0
2018,3,27,2,629.7
2018,3,27,3,802.8
2018,3,27,4,1294.3
2018,3,27,5,802.5
2018,3,27,6,884.8
2018,3,27,7,-8888.0
2018,3,27,8,-1070.4
2018,3,27,9,-624.0
2018,3,27,10,-704.6
2018,3,27,11,-2460.4
2018,3,27,12,-840.3
2018,3,27,13,-812.5
2018,3,27,14,-1020.4
2018,3,27,15,-3100.8
2018,3,27,16,-8888.0
2018,3,27,17,6045.9
2018,3,27,18,982.6
2018,3,27,19,769.7
2018,3,27,20,480.2
2018,3,27,21,578.2
2018,3,27,22,761.4
2018,3,27,23,475.3
2018,3,28,0,341.0
2018,3,28,1,414.6
2018,3,28,2,340.9
2018,3,28,3,129.8
2018,3,28,4,16.1
2018,3,28,5,191.5
2018,3,28,6,206.8
2018,3,28,7,-701.1
2018,3,28,8,-113.0
2018,3,28,9,-106.7
2018,3,28,10,-239.7
2018,3,28,11,-1183.9
2018,3,28,12,-465.2
2018,3,28,13,-493.8
2018,3,28,14,-586.5
2018,3,28,15,-763.8
2018,3,28,16,-135.6
2018,3,28,17,1372.3
2018,3,28,18,270.8
2018,3,28,19,409.4
2018,3,28,20,149.5
2018,3,28,21,276.4
2018,3,28,22,201.1
2018,3,28,23,336.7
